image,ua,us,g,run
g026\a001_s001_g026_0098.T.CW.mat,0.05,10,-0.375,98
g026\a001_s001_g026_0099.T.CW.mat,0.05,10,-0.375,99
g026\a001_s001_g026_0100.T.CW.mat,0.05,10,-0.375,100
g027\a001_s001_g027_0071.T.CW.mat,0.05,10,-0.35,71
g027\a001_s001_g027_0072.T.CW.mat,0.05,10,-0.35,72
g027\a001_s001_g027_0073.T.CW.mat,0.05,10,-0.35,73
g027\a001_s001_g027_0074.T.CW.mat,0.05,10,-0.35,74
g027\a001_s001_g027_0075.T.CW.mat,0.05,10,-0.35,75
g027\a001_s001_g027_0076.T.CW.mat,0.05,10,-0.35,76
g027\a001_s001_g027_0077.T.CW.mat,0.05,10,-0.35,77
g027\a001_s001_g027_0078.T.CW.mat,0.05,10,-0.35,78
g027\a001_s001_g027_0079.T.CW.mat,0.05,10,-0.35,79
g027\a001_s001_g027_0080.T.CW.mat,0.05,10,-0.35,80
g027\a001_s001_g027_0081.T.CW.mat,0.05,10,-0.35,81
g027\a001_s001_g027_0082.T.CW.mat,0.05,10,-0.35,82
g027\a001_s001_g027_0083.T.CW.mat,0.05,10,-0.35,83
g027\a001_s001_g027_0084.T.CW.mat,0.05,10,-0.35,84
g027\a001_s001_g027_0085.T.CW.mat,0.05,10,-0.35,85
g027\a001_s001_g027_0086.T.CW.mat,0.05,10,-0.35,86
g027\a001_s001_g027_0087.T.CW.mat,0.05,10,-0.35,87
g027\a001_s001_g027_0088.T.CW.mat,0.05,10,-0.35,88
g027\a001_s001_g027_0089.T.CW.mat,0.05,10,-0.35,89
g027\a001_s001_g027_0090.T.CW.mat,0.05,10,-0.35,90
g027\a001_s001_g027_0091.T.CW.mat,0.05,10,-0.35,91
g027\a001_s001_g027_0092.T.CW.mat,0.05,10,-0.35,92
g027\a001_s001_g027_0093.T.CW.mat,0.05,10,-0.35,93
g027\a001_s001_g027_0094.T.CW.mat,0.05,10,-0.35,94
g027\a001_s001_g027_0095.T.CW.mat,0.05,10,-0.35,95
g027\a001_s001_g027_0096.T.CW.mat,0.05,10,-0.35,96
g027\a001_s001_g027_0097.T.CW.mat,0.05,10,-0.35,97
g027\a001_s001_g027_0098.T.CW.mat,0.05,10,-0.35,98
g027\a001_s001_g027_0099.T.CW.mat,0.05,10,-0.35,99
g027\a001_s001_g027_0100.T.CW.mat,0.05,10,-0.35,100
g028\a001_s001_g028_0071.T.CW.mat,0.05,10,-0.325,71
g028\a001_s001_g028_0072.T.CW.mat,0.05,10,-0.325,72
g028\a001_s001_g028_0073.T.CW.mat,0.05,10,-0.325,73
g028\a001_s001_g028_0074.T.CW.mat,0.05,10,-0.325,74
g028\a001_s001_g028_0075.T.CW.mat,0.05,10,-0.325,75
g028\a001_s001_g028_0076.T.CW.mat,0.05,10,-0.325,76
g028\a001_s001_g028_0077.T.CW.mat,0.05,10,-0.325,77
g028\a001_s001_g028_0078.T.CW.mat,0.05,10,-0.325,78
g028\a001_s001_g028_0079.T.CW.mat,0.05,10,-0.325,79
g028\a001_s001_g028_0080.T.CW.mat,0.05,10,-0.325,80
g028\a001_s001_g028_0081.T.CW.mat,0.05,10,-0.325,81
g028\a001_s001_g028_0082.T.CW.mat,0.05,10,-0.325,82
g028\a001_s001_g028_0083.T.CW.mat,0.05,10,-0.325,83
g028\a001_s001_g028_0084.T.CW.mat,0.05,10,-0.325,84
g028\a001_s001_g028_0085.T.CW.mat,0.05,10,-0.325,85
g028\a001_s001_g028_0086.T.CW.mat,0.05,10,-0.325,86
g028\a001_s001_g028_0087.T.CW.mat,0.05,10,-0.325,87
g028\a001_s001_g028_0088.T.CW.mat,0.05,10,-0.325,88
g028\a001_s001_g028_0089.T.CW.mat,0.05,10,-0.325,89
g028\a001_s001_g028_0090.T.CW.mat,0.05,10,-0.325,90
g028\a001_s001_g028_0091.T.CW.mat,0.05,10,-0.325,91
g028\a001_s001_g028_0092.T.CW.mat,0.05,10,-0.325,92
g028\a001_s001_g028_0093.T.CW.mat,0.05,10,-0.325,93
g028\a001_s001_g028_0094.T.CW.mat,0.05,10,-0.325,94
g028\a001_s001_g028_0095.T.CW.mat,0.05,10,-0.325,95
g028\a001_s001_g028_0096.T.CW.mat,0.05,10,-0.325,96
g028\a001_s001_g028_0097.T.CW.mat,0.05,10,-0.325,97
g028\a001_s001_g028_0098.T.CW.mat,0.05,10,-0.325,98
g028\a001_s001_g028_0099.T.CW.mat,0.05,10,-0.325,99
g028\a001_s001_g028_0100.T.CW.mat,0.05,10,-0.325,100
g029\a001_s001_g029_0071.T.CW.mat,0.05,10,-0.3,71
g029\a001_s001_g029_0072.T.CW.mat,0.05,10,-0.3,72
g029\a001_s001_g029_0073.T.CW.mat,0.05,10,-0.3,73
g029\a001_s001_g029_0074.T.CW.mat,0.05,10,-0.3,74
g029\a001_s001_g029_0075.T.CW.mat,0.05,10,-0.3,75
g029\a001_s001_g029_0076.T.CW.mat,0.05,10,-0.3,76
g029\a001_s001_g029_0077.T.CW.mat,0.05,10,-0.3,77
g029\a001_s001_g029_0078.T.CW.mat,0.05,10,-0.3,78
g029\a001_s001_g029_0079.T.CW.mat,0.05,10,-0.3,79
g029\a001_s001_g029_0080.T.CW.mat,0.05,10,-0.3,80
g029\a001_s001_g029_0081.T.CW.mat,0.05,10,-0.3,81
g029\a001_s001_g029_0082.T.CW.mat,0.05,10,-0.3,82
g029\a001_s001_g029_0083.T.CW.mat,0.05,10,-0.3,83
g029\a001_s001_g029_0084.T.CW.mat,0.05,10,-0.3,84
g029\a001_s001_g029_0085.T.CW.mat,0.05,10,-0.3,85
g029\a001_s001_g029_0086.T.CW.mat,0.05,10,-0.3,86
g029\a001_s001_g029_0087.T.CW.mat,0.05,10,-0.3,87
g029\a001_s001_g029_0088.T.CW.mat,0.05,10,-0.3,88
g029\a001_s001_g029_0089.T.CW.mat,0.05,10,-0.3,89
g029\a001_s001_g029_0090.T.CW.mat,0.05,10,-0.3,90
g029\a001_s001_g029_0091.T.CW.mat,0.05,10,-0.3,91
g029\a001_s001_g029_0092.T.CW.mat,0.05,10,-0.3,92
g029\a001_s001_g029_0093.T.CW.mat,0.05,10,-0.3,93
g029\a001_s001_g029_0094.T.CW.mat,0.05,10,-0.3,94
g029\a001_s001_g029_0095.T.CW.mat,0.05,10,-0.3,95
g029\a001_s001_g029_0096.T.CW.mat,0.05,10,-0.3,96
g029\a001_s001_g029_0097.T.CW.mat,0.05,10,-0.3,97
g029\a001_s001_g029_0098.T.CW.mat,0.05,10,-0.3,98
g029\a001_s001_g029_0099.T.CW.mat,0.05,10,-0.3,99
g029\a001_s001_g029_0100.T.CW.mat,0.05,10,-0.3,100
g030\a001_s001_g030_0071.T.CW.mat,0.05,10,-0.275,71
g030\a001_s001_g030_0072.T.CW.mat,0.05,10,-0.275,72
g030\a001_s001_g030_0073.T.CW.mat,0.05,10,-0.275,73
g030\a001_s001_g030_0074.T.CW.mat,0.05,10,-0.275,74
g030\a001_s001_g030_0075.T.CW.mat,0.05,10,-0.275,75
g030\a001_s001_g030_0076.T.CW.mat,0.05,10,-0.275,76
g030\a001_s001_g030_0077.T.CW.mat,0.05,10,-0.275,77
g030\a001_s001_g030_0078.T.CW.mat,0.05,10,-0.275,78
g030\a001_s001_g030_0079.T.CW.mat,0.05,10,-0.275,79
g030\a001_s001_g030_0080.T.CW.mat,0.05,10,-0.275,80
g030\a001_s001_g030_0081.T.CW.mat,0.05,10,-0.275,81
g030\a001_s001_g030_0082.T.CW.mat,0.05,10,-0.275,82
g030\a001_s001_g030_0083.T.CW.mat,0.05,10,-0.275,83
g030\a001_s001_g030_0084.T.CW.mat,0.05,10,-0.275,84
g030\a001_s001_g030_0085.T.CW.mat,0.05,10,-0.275,85
g030\a001_s001_g030_0086.T.CW.mat,0.05,10,-0.275,86
g030\a001_s001_g030_0087.T.CW.mat,0.05,10,-0.275,87
g030\a001_s001_g030_0088.T.CW.mat,0.05,10,-0.275,88
g030\a001_s001_g030_0089.T.CW.mat,0.05,10,-0.275,89
g030\a001_s001_g030_0090.T.CW.mat,0.05,10,-0.275,90
g030\a001_s001_g030_0091.T.CW.mat,0.05,10,-0.275,91
g030\a001_s001_g030_0092.T.CW.mat,0.05,10,-0.275,92
g030\a001_s001_g030_0093.T.CW.mat,0.05,10,-0.275,93
g030\a001_s001_g030_0094.T.CW.mat,0.05,10,-0.275,94
g030\a001_s001_g030_0095.T.CW.mat,0.05,10,-0.275,95
g030\a001_s001_g030_0096.T.CW.mat,0.05,10,-0.275,96
g030\a001_s001_g030_0097.T.CW.mat,0.05,10,-0.275,97
g030\a001_s001_g030_0098.T.CW.mat,0.05,10,-0.275,98
g030\a001_s001_g030_0099.T.CW.mat,0.05,10,-0.275,99
g030\a001_s001_g030_0100.T.CW.mat,0.05,10,-0.275,100
g031\a001_s001_g031_0071.T.CW.mat,0.05,10,-0.25,71
g031\a001_s001_g031_0072.T.CW.mat,0.05,10,-0.25,72
g031\a001_s001_g031_0073.T.CW.mat,0.05,10,-0.25,73
g031\a001_s001_g031_0074.T.CW.mat,0.05,10,-0.25,74
g031\a001_s001_g031_0075.T.CW.mat,0.05,10,-0.25,75
g031\a001_s001_g031_0076.T.CW.mat,0.05,10,-0.25,76
g031\a001_s001_g031_0077.T.CW.mat,0.05,10,-0.25,77
g031\a001_s001_g031_0078.T.CW.mat,0.05,10,-0.25,78
g031\a001_s001_g031_0079.T.CW.mat,0.05,10,-0.25,79
g031\a001_s001_g031_0080.T.CW.mat,0.05,10,-0.25,80
g031\a001_s001_g031_0081.T.CW.mat,0.05,10,-0.25,81
g031\a001_s001_g031_0082.T.CW.mat,0.05,10,-0.25,82
g031\a001_s001_g031_0083.T.CW.mat,0.05,10,-0.25,83
g031\a001_s001_g031_0084.T.CW.mat,0.05,10,-0.25,84
g031\a001_s001_g031_0085.T.CW.mat,0.05,10,-0.25,85
g031\a001_s001_g031_0086.T.CW.mat,0.05,10,-0.25,86
g031\a001_s001_g031_0087.T.CW.mat,0.05,10,-0.25,87
g031\a001_s001_g031_0088.T.CW.mat,0.05,10,-0.25,88
g031\a001_s001_g031_0089.T.CW.mat,0.05,10,-0.25,89
g031\a001_s001_g031_0090.T.CW.mat,0.05,10,-0.25,90
g031\a001_s001_g031_0091.T.CW.mat,0.05,10,-0.25,91
g031\a001_s001_g031_0092.T.CW.mat,0.05,10,-0.25,92
g031\a001_s001_g031_0093.T.CW.mat,0.05,10,-0.25,93
g031\a001_s001_g031_0094.T.CW.mat,0.05,10,-0.25,94
g031\a001_s001_g031_0095.T.CW.mat,0.05,10,-0.25,95
g031\a001_s001_g031_0096.T.CW.mat,0.05,10,-0.25,96
g031\a001_s001_g031_0097.T.CW.mat,0.05,10,-0.25,97
g031\a001_s001_g031_0098.T.CW.mat,0.05,10,-0.25,98
g031\a001_s001_g031_0099.T.CW.mat,0.05,10,-0.25,99
g031\a001_s001_g031_0100.T.CW.mat,0.05,10,-0.25,100
g032\a001_s001_g032_0071.T.CW.mat,0.05,10,-0.225,71
g032\a001_s001_g032_0072.T.CW.mat,0.05,10,-0.225,72
g032\a001_s001_g032_0073.T.CW.mat,0.05,10,-0.225,73
g032\a001_s001_g032_0074.T.CW.mat,0.05,10,-0.225,74
g032\a001_s001_g032_0075.T.CW.mat,0.05,10,-0.225,75
g032\a001_s001_g032_0076.T.CW.mat,0.05,10,-0.225,76
g032\a001_s001_g032_0077.T.CW.mat,0.05,10,-0.225,77
g032\a001_s001_g032_0078.T.CW.mat,0.05,10,-0.225,78
g032\a001_s001_g032_0079.T.CW.mat,0.05,10,-0.225,79
g032\a001_s001_g032_0080.T.CW.mat,0.05,10,-0.225,80
g032\a001_s001_g032_0081.T.CW.mat,0.05,10,-0.225,81
g032\a001_s001_g032_0082.T.CW.mat,0.05,10,-0.225,82
g032\a001_s001_g032_0083.T.CW.mat,0.05,10,-0.225,83
g032\a001_s001_g032_0084.T.CW.mat,0.05,10,-0.225,84
g032\a001_s001_g032_0085.T.CW.mat,0.05,10,-0.225,85
g032\a001_s001_g032_0086.T.CW.mat,0.05,10,-0.225,86
g032\a001_s001_g032_0087.T.CW.mat,0.05,10,-0.225,87
g032\a001_s001_g032_0088.T.CW.mat,0.05,10,-0.225,88
g032\a001_s001_g032_0089.T.CW.mat,0.05,10,-0.225,89
g032\a001_s001_g032_0090.T.CW.mat,0.05,10,-0.225,90
g032\a001_s001_g032_0091.T.CW.mat,0.05,10,-0.225,91
g032\a001_s001_g032_0092.T.CW.mat,0.05,10,-0.225,92
g032\a001_s001_g032_0093.T.CW.mat,0.05,10,-0.225,93
g032\a001_s001_g032_0094.T.CW.mat,0.05,10,-0.225,94
g032\a001_s001_g032_0095.T.CW.mat,0.05,10,-0.225,95
g032\a001_s001_g032_0096.T.CW.mat,0.05,10,-0.225,96
g032\a001_s001_g032_0097.T.CW.mat,0.05,10,-0.225,97
g032\a001_s001_g032_0098.T.CW.mat,0.05,10,-0.225,98
g032\a001_s001_g032_0099.T.CW.mat,0.05,10,-0.225,99
g032\a001_s001_g032_0100.T.CW.mat,0.05,10,-0.225,100
g033\a001_s001_g033_0071.T.CW.mat,0.05,10,-0.2,71
g033\a001_s001_g033_0072.T.CW.mat,0.05,10,-0.2,72
g033\a001_s001_g033_0073.T.CW.mat,0.05,10,-0.2,73
g033\a001_s001_g033_0074.T.CW.mat,0.05,10,-0.2,74
g033\a001_s001_g033_0075.T.CW.mat,0.05,10,-0.2,75
g033\a001_s001_g033_0076.T.CW.mat,0.05,10,-0.2,76
g033\a001_s001_g033_0077.T.CW.mat,0.05,10,-0.2,77
g033\a001_s001_g033_0078.T.CW.mat,0.05,10,-0.2,78
g033\a001_s001_g033_0079.T.CW.mat,0.05,10,-0.2,79
g033\a001_s001_g033_0080.T.CW.mat,0.05,10,-0.2,80
g033\a001_s001_g033_0081.T.CW.mat,0.05,10,-0.2,81
g033\a001_s001_g033_0082.T.CW.mat,0.05,10,-0.2,82
g033\a001_s001_g033_0083.T.CW.mat,0.05,10,-0.2,83
g033\a001_s001_g033_0084.T.CW.mat,0.05,10,-0.2,84
g033\a001_s001_g033_0085.T.CW.mat,0.05,10,-0.2,85
g033\a001_s001_g033_0086.T.CW.mat,0.05,10,-0.2,86
g033\a001_s001_g033_0087.T.CW.mat,0.05,10,-0.2,87
g033\a001_s001_g033_0088.T.CW.mat,0.05,10,-0.2,88
g033\a001_s001_g033_0089.T.CW.mat,0.05,10,-0.2,89
g033\a001_s001_g033_0090.T.CW.mat,0.05,10,-0.2,90
g033\a001_s001_g033_0091.T.CW.mat,0.05,10,-0.2,91
g033\a001_s001_g033_0092.T.CW.mat,0.05,10,-0.2,92
g033\a001_s001_g033_0093.T.CW.mat,0.05,10,-0.2,93
g033\a001_s001_g033_0094.T.CW.mat,0.05,10,-0.2,94
g033\a001_s001_g033_0095.T.CW.mat,0.05,10,-0.2,95
g033\a001_s001_g033_0096.T.CW.mat,0.05,10,-0.2,96
g033\a001_s001_g033_0097.T.CW.mat,0.05,10,-0.2,97
g033\a001_s001_g033_0098.T.CW.mat,0.05,10,-0.2,98
g033\a001_s001_g033_0099.T.CW.mat,0.05,10,-0.2,99
g033\a001_s001_g033_0100.T.CW.mat,0.05,10,-0.2,100
g034\a001_s001_g034_0071.T.CW.mat,0.05,10,-0.175,71
g034\a001_s001_g034_0072.T.CW.mat,0.05,10,-0.175,72
g034\a001_s001_g034_0073.T.CW.mat,0.05,10,-0.175,73
g034\a001_s001_g034_0074.T.CW.mat,0.05,10,-0.175,74
g034\a001_s001_g034_0075.T.CW.mat,0.05,10,-0.175,75
g034\a001_s001_g034_0076.T.CW.mat,0.05,10,-0.175,76
g034\a001_s001_g034_0077.T.CW.mat,0.05,10,-0.175,77
g034\a001_s001_g034_0078.T.CW.mat,0.05,10,-0.175,78
g034\a001_s001_g034_0079.T.CW.mat,0.05,10,-0.175,79
g034\a001_s001_g034_0080.T.CW.mat,0.05,10,-0.175,80
g034\a001_s001_g034_0081.T.CW.mat,0.05,10,-0.175,81
g034\a001_s001_g034_0082.T.CW.mat,0.05,10,-0.175,82
g034\a001_s001_g034_0083.T.CW.mat,0.05,10,-0.175,83
g034\a001_s001_g034_0084.T.CW.mat,0.05,10,-0.175,84
g034\a001_s001_g034_0085.T.CW.mat,0.05,10,-0.175,85
g034\a001_s001_g034_0086.T.CW.mat,0.05,10,-0.175,86
g034\a001_s001_g034_0087.T.CW.mat,0.05,10,-0.175,87
g034\a001_s001_g034_0088.T.CW.mat,0.05,10,-0.175,88
g034\a001_s001_g034_0089.T.CW.mat,0.05,10,-0.175,89
g034\a001_s001_g034_0090.T.CW.mat,0.05,10,-0.175,90
g034\a001_s001_g034_0091.T.CW.mat,0.05,10,-0.175,91
g034\a001_s001_g034_0092.T.CW.mat,0.05,10,-0.175,92
g034\a001_s001_g034_0093.T.CW.mat,0.05,10,-0.175,93
g034\a001_s001_g034_0094.T.CW.mat,0.05,10,-0.175,94
g034\a001_s001_g034_0095.T.CW.mat,0.05,10,-0.175,95
g034\a001_s001_g034_0096.T.CW.mat,0.05,10,-0.175,96
g034\a001_s001_g034_0097.T.CW.mat,0.05,10,-0.175,97
g034\a001_s001_g034_0098.T.CW.mat,0.05,10,-0.175,98
g034\a001_s001_g034_0099.T.CW.mat,0.05,10,-0.175,99
g034\a001_s001_g034_0100.T.CW.mat,0.05,10,-0.175,100
g035\a001_s001_g035_0071.T.CW.mat,0.05,10,-0.15,71
g035\a001_s001_g035_0072.T.CW.mat,0.05,10,-0.15,72
g035\a001_s001_g035_0073.T.CW.mat,0.05,10,-0.15,73
g035\a001_s001_g035_0074.T.CW.mat,0.05,10,-0.15,74
g035\a001_s001_g035_0075.T.CW.mat,0.05,10,-0.15,75
g035\a001_s001_g035_0076.T.CW.mat,0.05,10,-0.15,76
g035\a001_s001_g035_0077.T.CW.mat,0.05,10,-0.15,77
g035\a001_s001_g035_0078.T.CW.mat,0.05,10,-0.15,78
g035\a001_s001_g035_0079.T.CW.mat,0.05,10,-0.15,79
g035\a001_s001_g035_0080.T.CW.mat,0.05,10,-0.15,80
g035\a001_s001_g035_0081.T.CW.mat,0.05,10,-0.15,81
g035\a001_s001_g035_0082.T.CW.mat,0.05,10,-0.15,82
g035\a001_s001_g035_0083.T.CW.mat,0.05,10,-0.15,83
g035\a001_s001_g035_0084.T.CW.mat,0.05,10,-0.15,84
g035\a001_s001_g035_0085.T.CW.mat,0.05,10,-0.15,85
g035\a001_s001_g035_0086.T.CW.mat,0.05,10,-0.15,86
g035\a001_s001_g035_0087.T.CW.mat,0.05,10,-0.15,87
g035\a001_s001_g035_0088.T.CW.mat,0.05,10,-0.15,88
g035\a001_s001_g035_0089.T.CW.mat,0.05,10,-0.15,89
g035\a001_s001_g035_0090.T.CW.mat,0.05,10,-0.15,90
g035\a001_s001_g035_0091.T.CW.mat,0.05,10,-0.15,91
g035\a001_s001_g035_0092.T.CW.mat,0.05,10,-0.15,92
g035\a001_s001_g035_0093.T.CW.mat,0.05,10,-0.15,93
g035\a001_s001_g035_0094.T.CW.mat,0.05,10,-0.15,94
g035\a001_s001_g035_0095.T.CW.mat,0.05,10,-0.15,95
g035\a001_s001_g035_0096.T.CW.mat,0.05,10,-0.15,96
g035\a001_s001_g035_0097.T.CW.mat,0.05,10,-0.15,97
g035\a001_s001_g035_0098.T.CW.mat,0.05,10,-0.15,98
g035\a001_s001_g035_0099.T.CW.mat,0.05,10,-0.15,99
g035\a001_s001_g035_0100.T.CW.mat,0.05,10,-0.15,100
g036\a001_s001_g036_0071.T.CW.mat,0.05,10,-0.125,71
g036\a001_s001_g036_0072.T.CW.mat,0.05,10,-0.125,72
g036\a001_s001_g036_0073.T.CW.mat,0.05,10,-0.125,73
g036\a001_s001_g036_0074.T.CW.mat,0.05,10,-0.125,74
g036\a001_s001_g036_0075.T.CW.mat,0.05,10,-0.125,75
g036\a001_s001_g036_0076.T.CW.mat,0.05,10,-0.125,76
g036\a001_s001_g036_0077.T.CW.mat,0.05,10,-0.125,77
g036\a001_s001_g036_0078.T.CW.mat,0.05,10,-0.125,78
g036\a001_s001_g036_0079.T.CW.mat,0.05,10,-0.125,79
g036\a001_s001_g036_0080.T.CW.mat,0.05,10,-0.125,80
g036\a001_s001_g036_0081.T.CW.mat,0.05,10,-0.125,81
g036\a001_s001_g036_0082.T.CW.mat,0.05,10,-0.125,82
g036\a001_s001_g036_0083.T.CW.mat,0.05,10,-0.125,83
g036\a001_s001_g036_0084.T.CW.mat,0.05,10,-0.125,84
g036\a001_s001_g036_0085.T.CW.mat,0.05,10,-0.125,85
g036\a001_s001_g036_0086.T.CW.mat,0.05,10,-0.125,86
g036\a001_s001_g036_0087.T.CW.mat,0.05,10,-0.125,87
g036\a001_s001_g036_0088.T.CW.mat,0.05,10,-0.125,88
g036\a001_s001_g036_0089.T.CW.mat,0.05,10,-0.125,89
g036\a001_s001_g036_0090.T.CW.mat,0.05,10,-0.125,90
g036\a001_s001_g036_0091.T.CW.mat,0.05,10,-0.125,91
g036\a001_s001_g036_0092.T.CW.mat,0.05,10,-0.125,92
g036\a001_s001_g036_0093.T.CW.mat,0.05,10,-0.125,93
g036\a001_s001_g036_0094.T.CW.mat,0.05,10,-0.125,94
g036\a001_s001_g036_0095.T.CW.mat,0.05,10,-0.125,95
g036\a001_s001_g036_0096.T.CW.mat,0.05,10,-0.125,96
g036\a001_s001_g036_0097.T.CW.mat,0.05,10,-0.125,97
g036\a001_s001_g036_0098.T.CW.mat,0.05,10,-0.125,98
g036\a001_s001_g036_0099.T.CW.mat,0.05,10,-0.125,99
g036\a001_s001_g036_0100.T.CW.mat,0.05,10,-0.125,100
g037\a001_s001_g037_0071.T.CW.mat,0.05,10,-0.1,71
g037\a001_s001_g037_0072.T.CW.mat,0.05,10,-0.1,72
g037\a001_s001_g037_0073.T.CW.mat,0.05,10,-0.1,73
g037\a001_s001_g037_0074.T.CW.mat,0.05,10,-0.1,74
g037\a001_s001_g037_0075.T.CW.mat,0.05,10,-0.1,75
g037\a001_s001_g037_0076.T.CW.mat,0.05,10,-0.1,76
g037\a001_s001_g037_0077.T.CW.mat,0.05,10,-0.1,77
g037\a001_s001_g037_0078.T.CW.mat,0.05,10,-0.1,78
g037\a001_s001_g037_0079.T.CW.mat,0.05,10,-0.1,79
g037\a001_s001_g037_0080.T.CW.mat,0.05,10,-0.1,80
g037\a001_s001_g037_0081.T.CW.mat,0.05,10,-0.1,81
g037\a001_s001_g037_0082.T.CW.mat,0.05,10,-0.1,82
g037\a001_s001_g037_0083.T.CW.mat,0.05,10,-0.1,83
g037\a001_s001_g037_0084.T.CW.mat,0.05,10,-0.1,84
g037\a001_s001_g037_0085.T.CW.mat,0.05,10,-0.1,85
g037\a001_s001_g037_0086.T.CW.mat,0.05,10,-0.1,86
g037\a001_s001_g037_0087.T.CW.mat,0.05,10,-0.1,87
g037\a001_s001_g037_0088.T.CW.mat,0.05,10,-0.1,88
g037\a001_s001_g037_0089.T.CW.mat,0.05,10,-0.1,89
g037\a001_s001_g037_0090.T.CW.mat,0.05,10,-0.1,90
g037\a001_s001_g037_0091.T.CW.mat,0.05,10,-0.1,91
g037\a001_s001_g037_0092.T.CW.mat,0.05,10,-0.1,92
g037\a001_s001_g037_0093.T.CW.mat,0.05,10,-0.1,93
g037\a001_s001_g037_0094.T.CW.mat,0.05,10,-0.1,94
g037\a001_s001_g037_0095.T.CW.mat,0.05,10,-0.1,95
g037\a001_s001_g037_0096.T.CW.mat,0.05,10,-0.1,96
g037\a001_s001_g037_0097.T.CW.mat,0.05,10,-0.1,97
g037\a001_s001_g037_0098.T.CW.mat,0.05,10,-0.1,98
g037\a001_s001_g037_0099.T.CW.mat,0.05,10,-0.1,99
g037\a001_s001_g037_0100.T.CW.mat,0.05,10,-0.1,100
g038\a001_s001_g038_0071.T.CW.mat,0.05,10,-0.075,71
g038\a001_s001_g038_0072.T.CW.mat,0.05,10,-0.075,72
g038\a001_s001_g038_0073.T.CW.mat,0.05,10,-0.075,73
g038\a001_s001_g038_0074.T.CW.mat,0.05,10,-0.075,74
g038\a001_s001_g038_0075.T.CW.mat,0.05,10,-0.075,75
g038\a001_s001_g038_0076.T.CW.mat,0.05,10,-0.075,76
g038\a001_s001_g038_0077.T.CW.mat,0.05,10,-0.075,77
g038\a001_s001_g038_0078.T.CW.mat,0.05,10,-0.075,78
g038\a001_s001_g038_0079.T.CW.mat,0.05,10,-0.075,79
g038\a001_s001_g038_0080.T.CW.mat,0.05,10,-0.075,80
g038\a001_s001_g038_0081.T.CW.mat,0.05,10,-0.075,81
g038\a001_s001_g038_0082.T.CW.mat,0.05,10,-0.075,82
g038\a001_s001_g038_0083.T.CW.mat,0.05,10,-0.075,83
g038\a001_s001_g038_0084.T.CW.mat,0.05,10,-0.075,84
g038\a001_s001_g038_0085.T.CW.mat,0.05,10,-0.075,85
g038\a001_s001_g038_0086.T.CW.mat,0.05,10,-0.075,86
g038\a001_s001_g038_0087.T.CW.mat,0.05,10,-0.075,87
g038\a001_s001_g038_0088.T.CW.mat,0.05,10,-0.075,88
g038\a001_s001_g038_0089.T.CW.mat,0.05,10,-0.075,89
g038\a001_s001_g038_0090.T.CW.mat,0.05,10,-0.075,90
g038\a001_s001_g038_0091.T.CW.mat,0.05,10,-0.075,91
g038\a001_s001_g038_0092.T.CW.mat,0.05,10,-0.075,92
g038\a001_s001_g038_0093.T.CW.mat,0.05,10,-0.075,93
g038\a001_s001_g038_0094.T.CW.mat,0.05,10,-0.075,94
g038\a001_s001_g038_0095.T.CW.mat,0.05,10,-0.075,95
g038\a001_s001_g038_0096.T.CW.mat,0.05,10,-0.075,96
g038\a001_s001_g038_0097.T.CW.mat,0.05,10,-0.075,97
g038\a001_s001_g038_0098.T.CW.mat,0.05,10,-0.075,98
g038\a001_s001_g038_0099.T.CW.mat,0.05,10,-0.075,99
g038\a001_s001_g038_0100.T.CW.mat,0.05,10,-0.075,100
g039\a001_s001_g039_0071.T.CW.mat,0.05,10,-0.0499999999999999,71
g039\a001_s001_g039_0072.T.CW.mat,0.05,10,-0.0499999999999999,72
g039\a001_s001_g039_0073.T.CW.mat,0.05,10,-0.0499999999999999,73
g039\a001_s001_g039_0074.T.CW.mat,0.05,10,-0.0499999999999999,74
g039\a001_s001_g039_0075.T.CW.mat,0.05,10,-0.0499999999999999,75
g039\a001_s001_g039_0076.T.CW.mat,0.05,10,-0.0499999999999999,76
g039\a001_s001_g039_0077.T.CW.mat,0.05,10,-0.0499999999999999,77
g039\a001_s001_g039_0078.T.CW.mat,0.05,10,-0.0499999999999999,78
g039\a001_s001_g039_0079.T.CW.mat,0.05,10,-0.0499999999999999,79
g039\a001_s001_g039_0080.T.CW.mat,0.05,10,-0.0499999999999999,80
g039\a001_s001_g039_0081.T.CW.mat,0.05,10,-0.0499999999999999,81
g039\a001_s001_g039_0082.T.CW.mat,0.05,10,-0.0499999999999999,82
g039\a001_s001_g039_0083.T.CW.mat,0.05,10,-0.0499999999999999,83
g039\a001_s001_g039_0084.T.CW.mat,0.05,10,-0.0499999999999999,84
g039\a001_s001_g039_0085.T.CW.mat,0.05,10,-0.0499999999999999,85
g039\a001_s001_g039_0086.T.CW.mat,0.05,10,-0.0499999999999999,86
g039\a001_s001_g039_0087.T.CW.mat,0.05,10,-0.0499999999999999,87
g039\a001_s001_g039_0088.T.CW.mat,0.05,10,-0.0499999999999999,88
g039\a001_s001_g039_0089.T.CW.mat,0.05,10,-0.0499999999999999,89
g039\a001_s001_g039_0090.T.CW.mat,0.05,10,-0.0499999999999999,90
g039\a001_s001_g039_0091.T.CW.mat,0.05,10,-0.0499999999999999,91
g039\a001_s001_g039_0092.T.CW.mat,0.05,10,-0.0499999999999999,92
